Link,Job Title,Company,Date Posted,Location,Requirements
https://ca.indeed.com/rc/clk?jk=4ea8b9ca655fb20c&bb=gcK9bdAzF9j20WIJTLlBjVSqs2muyGHFvaOC1ej7feNWZyiFQcGmFfz11kvpAs0j0l1h0IVv7x0rHfauupXBujlDUEuYx0hOQaoO2bO7ZOoOcFle8UtV2q5sZ_2QBmGL&xkcb=SoCH67M3-rXkmnapGh0BbzkdCdPP&fccid=cd1b4a1906bbb3cc&cmp=V--Tech-Solutions&ti=Senior+Data+Analyst&vjs=3,Senior Data Analyst,V-Tech Solutions,EmployerActive 9 days ago,"Hybrid work in Montréal, QC","['8 hour shift', 'Monday to Friday', 'Morning shift', '8 hour shift', 'Monday to Friday', 'Morning shift', '8 hour shift', 'Monday to Friday', 'Morning shift', '8 hour shift', 'Monday to Friday', 'Morning shift', '8 hour shift', 'Monday to Friday', 'Morning shift']"
https://ca.indeed.com/rc/clk?jk=ea07196d82a05ba0&bb=gcK9bdAzF9j20WIJTLlBjQpenD2cSzg3XIHihOD_-nI2R4op8sm-foVI5FAXvmUI9_g-cZZgwAlFjD3LwkBDty3ZjT7bF7XzY0ByuVoUH39J4ho3NPNyuKj3S5Etc6N0&xkcb=SoAz67M3-rXkmnapGh0AbzkdCdPP&fccid=8bd600fe23ba794d&cmp=Verschuren-Centre-for-Sustainability-in-Energy-and-the-Environment&ti=Digital+Analyst&vjs=3,Digitization & Machine Learning Systems Analyst,Verschuren Centre for Sustainability in Energy and...,EmployerActive 4 days ago,"Grand Lake Road, NS","['Dental care', 'Employee assistance program', 'Extended health care', 'Life insurance', 'On-site parking', 'Paid time off', 'RRSP match', 'Dental care', 'Employee assistance program', 'Extended health care', 'Life insurance', 'On-site parking', 'Paid time off', 'RRSP match']"
https://ca.indeed.com/rc/clk?jk=289b7a40068748c5&bb=gcK9bdAzF9j20WIJTLlBjS-2eh6NqEzPe6OTQ_7lhEPGte1tenj7y5i9TiLQ1vQ2NqDWM85ChI52aTZDEfcfK954wBZW7gc9ubY2L2TWV3MWFbAE2sjeuypXgdbIM6Dg&xkcb=SoCU67M3-rXkmnapGh0FbzkdCdPP&fccid=3211a02bb9679403&vjs=3,ML Ops Expert,ENERCON,PostedPosted 30+ days ago,"Hybrid work in Montréal, QC","['Proficiency in popular ML frameworks such as Databricks ML Flow, TensorFlow, PyTorch, or scikit-learn.', 'Knowledge of continuous integration and deployment (CI/CD) practices for ML models pipelines.', 'Familiarity with cloud services (e.g., AWS, Azure, GCP) for scalable ML infrastructure.', 'Ability to design robust data pipelines and manage large datasets.', 'Expertise in deploying ML models in production environments.', 'Proficiency with Git for code versioning and collaboration.', 'Understanding of monitoring tools and logging practices for ML systems.', 'Knowledge of securing ML pipelines and handling sensitive data.', 'Additional familiarity with AZURE Cloud, Databricks, PySpark, MS Fabric, and SAP is an asset.', 'Proficiency in popular ML frameworks such as Databricks ML Flow, TensorFlow, PyTorch, or scikit-learn.', 'Knowledge of continuous integration and deployment (CI/CD) practices for ML models pipelines.', 'Familiarity with cloud services (e.g., AWS, Azure, GCP) for scalable ML infrastructure.', 'Ability to design robust data pipelines and manage large datasets.', 'Expertise in deploying ML models in production environments.', 'Proficiency with Git for code versioning and collaboration.', 'Understanding of monitoring tools and logging practices for ML systems.', 'Knowledge of securing ML pipelines and handling sensitive data.', 'Additional familiarity with AZURE Cloud, Databricks, PySpark, MS Fabric, and SAP is an asset.', 'Effective communication and teamwork with data scientists, engineers, and stakeholders.', 'Ability to troubleshoot complex ML issues and optimize performance.', 'Adaptability to evolving ML technologies and industry trends.', 'Attention to detail, ensuring accuracy and reliability in ML deployments.', 'Strong project management skills, including task organization and priority setting.', 'Critical thinking for evaluating trade-offs and making informed decisions.', 'Clear and concise documentation of ML processes and infrastructure.']"
https://ca.indeed.com/rc/clk?jk=87fd84a8c54257ec&bb=bxSdtYh8n1A4nHuPEuQqADJEp6OgjT2Knf9XUvfwcVMRyI4a69FG3xnYxyGnmdjjZNFACpVT_5RTJfRTo9IAypjy7XMQqPonbqA2089dkkJc32NFIxbOAw%3D%3D&xkcb=SoDD67M3-rXkjq0TU50LbzkdCdPP&fccid=9ac45d217f8342a1&vjs=3,"Principal, Machine Learning Engineer",Workday,PostedPosted 25 days ago,"Vancouver, BC","[' Master’s degree or above in Computer Science, Statistics, Mathematics or related field', ' Experience working with multi-functional teams & leading substantial ML/AI features with a strong focus on non-functional requirements (accuracy, scalability, performance, monitoring, maintenance, security, etc.)', ' Validated understanding of Statistics, Machine Learning, Deep Learning and LLM technologies', ' Extensive knowledge and experience in building and evaluating ML models', ' Superb interpersonal skills with ability to articulate sophisticated technical ideas', ' Experience with common frameworks such as numpy, pandas, sklearn, tensorflow, pytorch, langchain etc.']"
https://ca.indeed.com/rc/clk?jk=b59d6a8cb74eaf11&bb=bxSdtYh8n1A4nHuPEuQqAP4jyiH4mUYKEe7zNgSIBkKQbQ8S9o71a4ySYX3cXFWxn-19hPxtpr3lEsSykqHsMse2GeJuDQritKjbX3syK9RTGHmt9FXcWg%3D%3D&xkcb=SoB367M3-rXkjq0TU50KbzkdCdPP&fccid=d7114f1cac8d0711&vjs=3,Senior Generative AI Scientist,TD Bank,PostedPosted 29 days ago,"Toronto, ON","['Strong quantitative skills with an advanced degree in one or more of the following areas: computer science, machine learning, engineering, statistics, mathematics, or physics. ', 'Proven experience as Generative AI Scientist, Machine Leaning Scientist, or a similar role. ', 'Experience with and strong knowledge of AI/ML methodologies including Generative AI, Deep Learning, modern Natural Language Processing (NLP), Retrieval-Augmented Generation (RAG), Transformers, Diffusion models, and Bagging/Boosting methods. ', 'Experience with Deep Learning and Generative AI technology stacks and libraries such as PyTorch, Tensorflow/Keras, LangChain, HuggingFace, etc. ', 'Motivated to stay up to date with the latest advancements in Generative AI, machine learning, and cloud technologies. ', 'Proficient in one or more scripting/programming languages such as Python, Java, Scala. ', 'Familiarity with cloud platforms (e.g., Azure, AWS) and big data technologies (e.g., PySpark, Hadoop). ', 'Familiarity with Data Structures, Algorithm design, and principles of Obje ct-Oriented Programming (OOP). ', 'Knowledge of machine learning explain-ability/interpretability algorithms. ', 'Excellent verbal and written communication skills. The position requires writing clean technical reports. ', 'Ability to work independently and collaboratively in a fast-paced, dynamic environment. Great time management and multitasking skills with minimal supervision. ', 'Publications in the relevant conference and journals is a plus. ', 'Ability to implement AI/ML algorithms from academic research papers is a plus. ', 'Experience with distributed computing and parallel processing using Spark. ', 'Knowledge of SQL and database systems. ']"
https://ca.indeed.com/rc/clk?jk=f8f128aef7f9b782&bb=bxSdtYh8n1A4nHuPEuQqAC0FnzXN1BDymkn8GNXdWwXihUuo5rdDJ-g9qvntQI3O1InuozFUsUrqGIpBKMYLisnd4G1g0meAnwa9CF_P6C9lNvyfTtfI5dJmD6-M9-SV&xkcb=SoD567M3-rXkjq0TU50NbzkdCdPP&fccid=c3e02094cae0536e&vjs=3,Senior Machine Learning Engineer (NLP),Railtown AI Technologies,PostedPosted 11 days ago,"Hybrid work in Vancouver, BC","[' BS or MS/PhD degree in computer science, engineering, statistics, applied mathematics, or related quantitative discipline', ' Proficiency in programming languages commonly used in NLP such as Python', ' Strong knowledge of state-of-the-art pre-trained language models such as BART, Mistral, GPT, etc., along with expertise in fine-tuning these models for specific downstream tasks.', ' Experience in designing and implementing custom architectures and adaptations for large language models to optimize performance on specific tasks or domains.', ' Familiarity with transfer learning techniques and methodologies for fine-tuning pre-trained language models on diverse datasets.', ' Proficient in model evaluation and benchmarking methodologies for fine-tuned language models, including standard NLP evaluation metrics as well as task-specific metrics for tasks such as text generation, text classification, language modeling, etc.', ' Strong understanding of memory and computational constraints associated with fine-tuning large language models, along with experience in optimizing model inference and deployment for production environments.', ' Basic knowledge of agile software development (e.g. version control, kanban processes, and cloud deployment).', ' Team player. Comfort working in a dynamic group with open problems to solve.']"
https://ca.indeed.com/rc/clk?jk=8148443522b5d2c8&bb=bxSdtYh8n1A4nHuPEuQqANfjuJajhmnWX-UFJjpBMBRcfvEDbhttZdhxmIL82FLlkVCwN2581kcp2dNVIxbsJGYt-TB510hHwCUbFsFRKEhvBVxZSMNuukjmoC3Rbv6T&xkcb=SoBN67M3-rXkjq0TU50MbzkdCdPP&fccid=7136762d065a5ad7&vjs=3,"Machine Learning Engineer, Generative AI",Autodesk,PostedPosted 12 days ago,"Hybrid work in Toronto, ON","[' A MS in Machine Learning, Artificial Intelligence, Mathematics, Statistics, Computer Science, or a related field', ' 3+ years of experience in machine learning engineering or related field', ' Domain expertise in training deep neural nets, such as CNN and transformers and proficiency in least one deep learning framework, for example PyTorch, TensorFlow', ' Strong fundamentals in 3D geometry and geometric computer vision', ' Exposure to Cloud Computing in AWS and using the SageMaker Studio platform', ' Good understanding of fundamental CS algorithms and their scaling behaviors', ' Good coding skills covering procedural and data-analytics oriented languages (such as Python)', ' Able to translate theoretical concepts into practical solutions and prototype implementations.', ' Background in Architecture, Engineering, or Construction', ' Practical experience in data preparation, hyper-parameter selection; acceleration techniques; and optimization methods', ' Exposure to cloud computing in AWS, Azure or Google Cloud', ' Experience in parallel distribution of algorithms using platforms such as Spark or Hadoop.', ' Practical experience developing high scale machine learning algorithms']"
https://ca.indeed.com/rc/clk?jk=f87075108b149753&bb=bxSdtYh8n1A4nHuPEuQqADkXnPOTyrcIAhdKco0_e3B_dLwKosQk-uhGiVYuhgpzWvnUo1fZxK5m2CIEfdD82C63cSYgWv-bJ3M6zGu2j2vd-biVk8mGGA%3D%3D&xkcb=SoAQ67M3-rXkjq0TU50CbzkdCdPP&fccid=822bc5d9a49270ea&vjs=3,"Senior Manager, Price Analytics",Walmart Canada,PostedPosted 11 days ago,"Mississauga, ON",['Minimum education required: Post-Secondary Education In Business / Science / Engineering or related field ']
https://ca.indeed.com/rc/clk?jk=eb9ac096b3499f88&bb=bxSdtYh8n1A4nHuPEuQqAK-C8XywP6HWQv8p9Pi_d8-Eprwmba0h47DgGgB6V0dGLL4JR2_B5kBoirHATi6wADvGRTxgwEdnoulxrBhWG93uLpTAlEPp7w%3D%3D&xkcb=SoCN67M3-rXkjq0TU50BbzkdCdPP&fccid=a7c5036618407010&vjs=3,"Analyste principal(e), IA et analytique avancée / Sr. Analyst, BI & Advanced Analytics",McKesson,PostedPosted 4 days ago,"Hybrid work in Saint-Laurent, QC","[' Minimum 5 years’ experience in Business Intelligence and/or Advanced Analytics', ' Bachelor’s Degree in Business Intelligence, Computer Science, Engineering, Statistics or related field required', ' Minimum 2 year experience with Power BI', ' Good knowledge of SQL, R and/or Python, Snowflake, Databricks, Oracle;', ' Proficient in the use of PC based office software (Excel, Word, PowerPoint, etc.)', ' ETL / Data Warehousing understanding', ' Willingness to learn in environment in constant evolution and transformation', ' Detail oriented and very organized', ' Strong communication skills', ' Bilingual (French and English)', ' The incumbent of this position will provide daily support to internal and/or external clients outside Quebec and/or in the United States. Therefore, he/she must be proficient in spoken and written English. Please note that the number of positions requiring English language skills has been limited where possible.', ' Hand-on experience or knowledge of data science techniques and advanced analytics approaches', ' Hand-on experience with multiple data sources including structured and unstructured data sources', ' Experience working in agile team', ' Ability to work in a matrix environment.', ' #LI-JT2', ' #LI-Hybrid']"
https://ca.indeed.com/rc/clk?jk=5c8e434284efcd24&bb=bxSdtYh8n1A4nHuPEuQqADun4J9tD7Ia4Mx96IXv7wVBcn90yXyiyq-fx1fEiK2VrNBSjirl39bhSzxRAxuMlC4PWz3xIrtaJvVh4dBNWWeq4ziU4noX-h9knhqevNhO&xkcb=SoA567M3-rXkjq0TU50AbzkdCdPP&fccid=1747adf6142beb48&vjs=3,Generative AI Engineer,Manulife,PostedPosted 15 days ago,"Hybrid work in Toronto, ON","['Educational Background : Graduate degree in Computer Science, Engineering, or a related field. ', 'GenAI/ML Solution Pods : Experience with leading GenAI/ML Solution Pods for production-ready AI applications. ', 'Release Management : Experience with scaled-up release management for AI applications. ', 'Microservice Architecture : Experience in building microservice-based architecture for GenAI solutions. ', 'Data Processing : Experience in working with large-scale data sources in complex environments and implementing scalable and efficient data processing pipelines. ', 'Azure Expertise : Expert knowledge in full stack Azure development, including experience with Azure cloud platforms in the context of GenAI solution development and deployment, and familiarity with common tools in data science. ', 'Generative AI Knowledge : Solid understanding of generative AI models and algorithms, and their applications in solving complex business problems. ', 'Communication and Leadership : Strong communication and leadership skills, with the ability to effectively collaborate with multi-functional teams and partners. ', 'Motivation and Results-Driven : Highly motivated and results-driven, comfortable in handling changes, and delivering results in complex situations. ']"
https://ca.indeed.com/rc/clk?jk=290283e872aaf286&bb=bxSdtYh8n1A4nHuPEuQqAHlSA7CpcNhZLo8gF8_nRgtIHMJx81jxSvLUIyCzOP6XGwTmi1O99DgJ9DVsS3yln5Kq6veNB9nOGg5lln69f7eVMoUmiRI2ZA%3D%3D&xkcb=SoC367M3-rXkjq0TU50HbzkdCdPP&fccid=d0afbded2b67a998&vjs=3,"Senior Developer, Machine Learning, Recommender Systems (RecSys) (French Services) (Telework)",CBC/Radio-Canada,PostedPosted 1 day ago,"Remote in Montréal, QC","[' Design, develop and deploy machine learning models with Microsoft Azure Machine Learning.', ' Explore and analyze large datasets to identify trends and patterns that could be used to improve the performance of recommender systems.', ' Work with the Data Science and Engineering teams to incorporate ML solutions into existing apps.', ' Analyze and process large datasets to extract relevant insights.', ' Draft technical documents and performance reports for stakeholders.', ' Act as a consultant to product managers looking to incorporate predictive components into their products.', ' Provide practical technical expertise, advice and support to the Business Intelligence team for their advanced modelling needs.', ' Perform data exploration to identify what variables (features) to use in our various models.', ' Identify gaps in data collection and work with the relevant teams to gather that information.', ' Program the extraction, standardization and transformation of our reliable data sources, and confirm the integrity of those sources.', ' Develop and evolve production models following an iterative approach.', ' Help evolve our current prediction architecture based partially on Microsoft Azure ML and Databricks.', ' Synthesize and explain technological innovations so they are understandable to non-experts and accessible across the Corporation.', ' Design, develop and deploy machine learning models with Microsoft Azure Machine Learning.', ' Explore and analyze large datasets to identify trends and patterns that could be used to improve the performance of recommender systems.', ' Work with the Data Science and Engineering teams to incorporate ML solutions into existing apps.', ' Analyze and process large datasets to extract relevant insights.', ' Draft technical documents and performance reports for stakeholders.', ' Act as a consultant to product managers looking to incorporate predictive components into their products.', ' Provide practical technical expertise, advice and support to the Business Intelligence team for their advanced modelling needs.', ' Perform data exploration to identify what variables (features) to use in our various models.', ' Identify gaps in data collection and work with the relevant teams to gather that information.', ' Program the extraction, standardization and transformation of our reliable data sources, and confirm the integrity of those sources.', ' Develop and evolve production models following an iterative approach.', ' Help evolve our current prediction architecture based partially on Microsoft Azure ML and Databricks.', ' Synthesize and explain technological innovations so they are understandable to non-experts and accessible across the Corporation.', ' Graduate degree in a relevant field (engineering, computer science, etc.) or equivalent professional experience', ' Demonstrated professional experience developing machine learning models', ' Experience working with programming languages such as Python, R or Scala', ' Experience with ML libraries and frameworks such as TensorFlow, Keras and PyTorch', ' Knowledge of data pre-processing techniques and ML algorithms', ' Experience working with Agile (Scrum/Kanban) processes', ' Experience with database management systems (SQL, NoSQL)', ' Comfort analyzing complex data from various sources', ' Passion for empirical research using data to answer challenging questions', ' Excellent spoken and written French; English an asset (as you will be required to work with bilingual teams) and willingness to develop your language skills desirable']"
https://ca.indeed.com/rc/clk?jk=3434da339cb9b40d&bb=bxSdtYh8n1A4nHuPEuQqAGNc-peZu2uSg_DiUHpPVMF3h7wTM_mqUrKbJfzQemUZybqqlc2dciC9TFs-IrPgqV_5bP3knRm_6zzIWJcaMwqf-g4thR9s8EjwcvTIi9bW&xkcb=SoAD67M3-rXkjq0TU50GbzkdCdPP&fccid=986a2596741790df&cmp=Sunia-Technology-Inc.&ti=Machine+Learning+Engineer&vjs=3,Machine Learning Engineer (Automatic Speech Recognition),Sunia Technology Inc.,EmployerActive 2 days ago,"Burnaby, BC","['Master or PhD degrees in Computer Science, Electrical Engineering, Data Science, or a related field.', 'Minimum of 3 years of experience in developing and deploying ASR systems.', 'Good working knowledge of one or more Machine Learning Frameworks (TensorFlow, PyTorch, Keras, PaddlePaddle, etc.).', 'Proficiency with speech recognition toolkits (e.g., Kaldi, DeepSpeech, Wav2Letter).', 'Strong programming skills in one of the programming languages such as C++, Python, etc.', 'First class analytical, diagnostic and problem-solving skills.', 'Excellent verbal and written communication skills with an ability to collaborate with other team members.', 'Passion to work in an exciting environment and deliver new technologies and products to the marketplace.', 'Ability to learn quickly.', 'A positive mental attitude and growth mindset.', 'Please advise in your application whether you are eligible to work in Canada.']"
https://ca.indeed.com/rc/clk?jk=5fc14010ca7bd35b&bb=bxSdtYh8n1A4nHuPEuQqANtsyIo8hgYcLi-4BgiqIm4ZCFpGJwMh1NMaFFO27CdCm9rwOOzL7EqEG40mRUu-MkaVZl58QdNq73n9dFEu7M_zo_jpIpjwNmm-U4gwWMq7&xkcb=SoCe67M3-rXkjq0TU50FbzkdCdPP&fccid=e6babae295ce401e&vjs=3,Quality Assurance Engineer - Machine Learning,Sanctuary AI,PostedPosted 18 days ago,"Hybrid work in Vancouver, BC","[' Degree in Engineering or other technical discipline (Computer, Mechatronics, Robotics, Electrical, etc.) or equivalent work experience required.', ' 1-2 years of hands-on experience with software-driven hardware systems.', ' Experience developing and executing test scenarios and supporting data collection.', ' Proven ability to write scripts and perform process automation for repeatable testing.', ' Ability to work in a multidisciplinary team environment, including research scientists, hardware, electrical, and software engineers.', ' Experience dealing with big data, noisy data, and nondeterministic/stochastic systems, including understanding of data quality.', ' Proficiency in scripting languages such as Python, Bash, JavaScript, or similar.', ' Familiarity with networking concepts and protocols such as DNS, HTTP, TCP/IP, SSL, etc.', ' Knowledge of machine learning frameworks and libraries such as PyTorch, TensorFlow, Scikit-Learn.', ' Exposure to testing frameworks and libraries such as Selenium, Serenity, Robot, or similar.', ' Familiarity with electromechanical systems, robotics, autonomous vehicles, and/or industrial automation.', ' Excellent organizational, communication, and process documentation skills.']"
https://ca.indeed.com/rc/clk?jk=645b75ee5456761c&bb=_-BGRuAMZvik5n9kt8-Et08eFw6YO5u1xune8VlK1DGYE4TB1zVv0X7sapds1oZ6s2p50a575bEml4cYqZ9D8Gev78zzuR5OGjWzdOdRFnwjzwdIAUYUxXqAtNMqG3fx&xkcb=SoCu67M3-rXks_gXcz0KbzkdCdPP&fccid=b065b988d7f17c35&vjs=3,Artificial intelligence (AI) Developer - Hybrid,ISAAC Instruments,EmployerActive 2 days ago,"Saint-Bruno-de-Montarville, QC","["" Bachelor's degree in Computer Science, Data Science, Engineering, Operation Research, Statistics, or other related quantitative fields"", ' 1-2 years of experience developing customer-facing, production-grade machine learning solutions', ' Hands-on experience with large-scale systems in software engineering', ' Experience in productionizing code through DevOps pipeline (git, Jenkins pipeline, code scan)', ' Familiarity with big data processing and building data APIs. Experience with automated data quality frameworks is a plus', ' Working experience in building and deploying machine learning models as REST-based API using Flask', ' Strong software development skills with proficiency in Python', ' Advanced working SQL knowledge and experience working with relational databases and SQL', ' Experience working with cloud native architecture (PaaS) using Azure stack preferably and experience with Azure ML, DataBricks (Spark), Azure Data Factory will be an asset', ' Expertise delivering analytics & machine learning products, with a deep understanding of agile product delivery in an enterprise environment.']"
https://ca.indeed.com/rc/clk?jk=eb97484a45fe5c42&bb=_-BGRuAMZvik5n9kt8-EtwtN0CJloxccHbcKHCmTo3pmN0ZRRi5ZdHTnjKl2W5Kfwpbmu24KIdDVIIhcruuqM63nPx0d6rv5ukQNO2SeEh0ajP2xaR_M5A%3D%3D&xkcb=SoCU67M3-rXks-AXcz0LbzkdCdPP&fccid=822bc5d9a49270ea&vjs=3,"Manager, Merchandise Analytics - Supply Chain",Walmart Canada,PostedPosted 30 days ago,"Mississauga, ON","['Graduate level degree in an analytics focused field is highly preferred ', 'A minimum of 4-5 years in roles performing analytics on large and fragmented data sets to derive business value ', 'Proficiency in understanding business problems/opportunities, translating needs into analytic projects and applying results ', 'Strong analytical skills coupled with the ability to form hypotheses and draw meaningful data-driven insights ', 'Strong communication skills, with the ability to explain and advocate complex concepts to business stakeholders ', 'Self-starter, with experience in delivering in ambiguous and rapidly evolving environments ', 'Strong skills in Excel, Powerpoint ', 'Expert skills in SQL ', 'R/Python skills preferred ', 'Understnading of Data Science concepts and application ', 'Knowledge of big data technologies preferably Google Cloud Platform (GCP) ', 'Intermediate skills in visualization tools, such as Tableau, Looker, Power BI ']"
https://ca.indeed.com/rc/clk?jk=76d26e8135489794&bb=_-BGRuAMZvik5n9kt8-Et5E6vPwRR2E4Dld-qWNn4OX7crg9AH8jb18VC6vEZQzCexuVmnYhA8-FG0efrKLt6DZfZh4LxBSlFcn7AtQTFDTUMY_okbqafEuVhOu3I4xH&xkcb=SoAJ67M3-rXks-AXcz0IbzkdCdPP&fccid=62877b20e947a8f1&vjs=3,Director of Advanced Analytics-MDIxAI,McCain Foods Limited,PostedPosted 3 days ago,"Toronto, ON","[' Bachelor’s degree in engineering, computer science, data science, or related field; Master’s / PhD degree preferred.', ' Proven experience in digital manufacturing, advanced analytics and AI, with deep understanding of manufacturing data and AI to maximize equipment availability, optimize performance, and ensure high-quality output to enhance overall production efficiency.', ' Strong technical expertise in IoT technologies, sensor networks, data acquisition systems, and industrial automation platforms.', ' Experience with machine learning algorithms, and statistical analysis techniques.', ' Experience implementing advanced analytics solutions in manufacturing including descriptive analytics, diagnostic analytics, prescriptive analytics, predictive quality control, energy management, predictive maintenance, process optimization, asset performance management, ', 'Excellent program execution and change management skills with the ability to lead cross-functional teams to drive global initiatives from ideation to implementation using Agile methodology. ', 'Strong communication skills with the ability to effectively convey technical concepts to business stakeholders. ', 'Strategic thinker and thought leader with a passion for innovation and continuous improvement in manufacturing processes. ', 'Experience with both edge computing and cloud computing, and event-driven architecture.', ' Experience of working effectively in a culturally diverse organization within the FMCG/CPG industry.', ' Strong product management experience with experience supporting data-products P&Ls.', ' Passion for innovation, continuous learning and ability to work in a global, matrix organization. ']"
https://ca.indeed.com/rc/clk?jk=a68b0def133052fd&bb=_-BGRuAMZvik5n9kt8-EtyyvPUKubcpOpEvISWLh3ig6tcd6VPtxVVav2i92qOIU9kCDD-GUJ41ZylIM_Y-XQi03fYZ0_es8SnO45QQubt1hLmslxFdCpA%3D%3D&xkcb=SoCH67M3-rXks-AXcz0PbzkdCdPP&fccid=f66f721a44de3765&vjs=3,"Biostatistics & Data Linkage Leader, Provincial Specialized Programs, Age-Related Macular Degen Program",PHSA,PostedPosted 30+ days ago,"Vancouver, BC","[""A level of education, training, and experience equivalent to a Master's degree in statistics/biostatistics plus five (5) years of recent related experience including progressive increases in responsibilities for complex data linkage, data management and analysis."", 'Requires advanced knowledge of medical content and a strong background in large complex data base analysis.', 'Fluent in statistical packages such as: SAS/SPLUS or equivalent. Mastery of Programming such as: macros, datastep and PROC SQL and applicable software.', 'Demonstrates excellent written and presentation skills.', 'Communicates effectively both verbally and in writing.', 'Works in a self-directed manner, requests feedback as required and manages multiple projects concurrently.', 'Ability to work efficiently and effectively in a team environment.', 'Proficiency in word processing, spreadsheet and presentation software.', ""Commitment to upholding the shared responsibility of creating lasting and meaningful reconciliation in Canada as per TRC (2015) and BC's Declaration on the Rights of Indigenous Peoples Act (2019)."", 'As a strong asset for consideration, we are looking for our successful candidate to have: Knowledge of social, economic, political and historical realities of settler colonialism on Indigenous Peoples and familiarity with addressing Indigenous-specific anti-racism, anti-racism and Indigenous Cultural Safety and foundational documents and legislative commitments (The Declaration Act, the Declaration Action Plan, TRC, IPS, Remembering Keegan, etc.).']"
https://ca.indeed.com/rc/clk?jk=e0488c9c288d76a8&bb=_-BGRuAMZvik5n9kt8-EtwHQ7KJO67d31msqMMgvECaNT0AgIShEkXpBE7rJJ9OoiHzfCu2Tw716kf_SpwKQo0lfXFXxyiEDXwbJ1jiXMzCrH8l3VfzdMBiE3wPi-4-f&xkcb=SoAz67M3-rXks-AXcz0ObzkdCdPP&fccid=7136762d065a5ad7&vjs=3,Principal Machine Learning Developer,Autodesk,PostedPosted 26 days ago,"Montréal, QC","['\n\n     7+ years of experience applying machine learning algorithms and libraries to business problems\n   ', '\n\n     Understanding of fundamental CS algorithms\n   ', '\n\n     Experienced with at least one of the following areas: data modelling, data architecture and network architectures, process automation, batch processing, artefact check-pointing, or similar\n   ', '\n\n     Coding skills in Python and/or C++\n   ', '\n\n     Experience with TensorFlow, PyTorch (or other standard deep learning frameworks)\n   ', '\n\n     University degree in related AI/ML discipline, such as Computer Science, Mathematics, Statistics, Physics (or equivalent experience will be considered)\n   ', '\n\n     Experience of VFX or Games production\n   ', '\n\n     Cloud experience on AWS, Azure or GCP, ML Ops.\n   ', '\n\n     Background in statistical methods for Machine Learning\n   ', '\n\n     Deep Learning techniques (Network architectures, regularization techniques, learning techniques, loss-functions, optimization strategies)\n   ', '\n\n     Diffusion models\n   ', '\n\n     Advanced university degree in a related AI/ML field (PhD or MSc.)\n   ', '\n\n     Experience working on novel concepts and experimenting with new solutions and ideas\n   ', ""\n\n     Plus de 7 ans d'expérience dans l'application d'algorithmes et de bibliothèques d'apprentissage automatique à des problèmes commerciaux\n   "", ""\n\n     Compréhension des algorithmes fondamentaux de l'apprentissage automatique\n   "", '\n\n     Expérience dans au moins un des domaines suivants : modélisation des données, architecture des données et architectures de réseau, automatisation des processus, traitement par lots, point de contrôle des artefacts, ou similaire.\n   ', '\n\n     Compétences en codage en Python et/ou C++\n   ', ""\n\n     Expérience avec TensorFlow, PyTorch (ou d'autres cadres d'apprentissage profond standard)\n   "", ""\n\n     Diplôme universitaire dans une discipline liée à l'IA/ML, telle que l'informatique, les mathématiques, les statistiques, la physique (ou une expérience équivalente sera considérée)\n   "", '\n\n     Expérience de la production de VFX ou de jeux\n   ', '\n\n     Expérience du cloud sur AWS, Azure ou GCP, ML Ops\n   ', ""\n\n     Expérience des méthodes statistiques pour l'apprentissage automatique.\n   "", ""\n\n     Techniques d'apprentissage profond (architectures de réseau, techniques de régularisation, techniques d'apprentissage, fonctions de perte, stratégies d'optimisation)\n   "", '\n\n     Modèles de diffusion\n   ', ""\n\n     Diplôme universitaire supérieur dans un domaine connexe de l'IA/ML (PhD ou MSc.)\n   "", ""\n\n     Expérience de travail sur des concepts novateurs et d'expérimentation de nouvelles solutions et idées\n   ""]"
https://ca.indeed.com/rc/clk?jk=e90f320026a959f3&bb=_-BGRuAMZvik5n9kt8-Et32DdbxQds2y-7pfIJmpgvAXC3HuLGBgPx8zf-yKi3s3LCZm0fany7qQB8c9oaCZRAu6a8Im_5k_aLt6DQ54vE3wsM4aUX9XUw%3D%3D&xkcb=SoCu67M3-rXks-AXcz0NbzkdCdPP&fccid=237908de095b6446&vjs=3,Programmeur Machine Learning _ TG Content Creation,Ubisoft,EmployerActive 3 days ago,"Montréal, QC",[' Baccalauréat en informatique ou en génie informatique ou équivalent. Une maîtrise en IA ou Machine Learning est un atout.']
https://ca.indeed.com/rc/clk?jk=464eb22596eb2ca6&bb=_-BGRuAMZvik5n9kt8-Etw3rNh6JqydzStp5OGwHaMPNvOanQUFGxOTFxdD7_l0nRQ4du0QjT6N4s9cLOBiPctkiaFY3I4jttDzqk5EjTZyByqDDGgW-FQ%3D%3D&xkcb=SoAa67M3-rXks-AXcz0MbzkdCdPP&fccid=a4e4e2eaf26690c9&vjs=3,Responsible AI Engineer Specialist,Accenture,PostedPosted 30+ days ago,"Hybrid work in Toronto, ON","[' Strong problem-solving and analytical skills.', ' Ability to work collaboratively in a team environment and communicate effectively with team members.', ' Commitment to ethical AI development and continuous learning in the field.', ' Ability to manage multiple projects and priorities in a fast-paced environment.', ' Excellent documentation and presentation skills for technical and non-technical audiences.']"
